id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"1348"	"1348"	"NS AID Eye Drop"	"Diclofenac Sodium"	"http://www.directmall.co.uk/ns-aid-eye-drop.html"	"http://www.alldaychemist.com/media/catalog/product/7/5/750x1000_21_1.jpg"	"6.16"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"313"	"313"	"Ns Aid "	""	"http://www.directmall.co.uk/ns-aid.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_313_2.jpg"	"6.16"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"314"	"314"	"Zobid D "	"<p>&nbsp;</p> <h3>What is Diclofenac Sodium?</h3> <p>Diclofenac Sodium is a NSAID or non steroidal anti inflammatory drug which lowers pain and inflammation causing substances in the body. It is prescribed or used mainly for the treatment of rheumatoid arthritis, osteoarthritis, or ankylosing spondylitis.<br />Diclofenac Sodium is available under various trade names throughout the world, some of which are Voltaren, Zobid D (made by Bal Pharma), and Voveran (made by Novartis).<br />Diclofenac Sodium may also be used for conditions not described here.<br /><br /></p> <h3>Important Information about Diclofenac Sodium</h3> <p>Diclofenac Sodium (Voltaren, Zobid D, Voveran) usage may lead to life threatening heart or circulatory problems such as heart attack or stroke, especially if taken for a prolonged period. This medication is not recommended just before or after a heart bypass surgery"	"http://www.directmall.co.uk/zobid-d.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"6.03"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"315"	"315"	"Voveran "	"<p>&nbsp;</p> <h3>What is Diclofenac Sodium?</h3> <p>Diclofenac Sodium is a NSAID or non steroidal anti inflammatory drug which lowers pain and inflammation causing substances in the body. It is prescribed or used mainly for the treatment of rheumatoid arthritis, osteoarthritis, or ankylosing spondylitis.<br />Diclofenac Sodium is available under various trade names throughout the world, some of which are Voltaren, Zobid D (made by Bal Pharma), and Voveran (made by Novartis).<br />Diclofenac Sodium may also be used for conditions not described here.<br /><br /></p> <h3>Important Information about Diclofenac Sodium</h3> <p>Diclofenac Sodium (Voltaren, Zobid D, Voveran) usage may lead to life threatening heart or circulatory problems such as heart attack or stroke, especially if taken for a prolonged period. This medication is not recommended just before or after a heart bypass surgery"	"http://www.directmall.co.uk/voveran.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_315_2.jpg"	"6.94"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"316"	"316"	"Voveran SR "	"<p>&nbsp;</p> <h3>What is Diclofenac Sodium?</h3> <p>Diclofenac Sodium is a NSAID or non steroidal anti inflammatory drug which lowers pain and inflammation causing substances in the body. It is prescribed or used mainly for the treatment of rheumatoid arthritis, osteoarthritis, or ankylosing spondylitis.<br />Diclofenac Sodium is available under various trade names throughout the world, some of which are Voltaren, Zobid D (made by Bal Pharma), and Voveran (made by Novartis).<br />Diclofenac Sodium may also be used for conditions not described here.<br /><br /></p> <h3>Important Information about Diclofenac Sodium</h3> <p>Diclofenac Sodium (Voltaren, Zobid D, Voveran) usage may lead to life threatening heart or circulatory problems such as heart attack or stroke, especially if taken for a prolonged period. This medication is not recommended just before or after a heart bypass surgery"	"http://www.directmall.co.uk/voveran-sr.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_316_2.jpg"	"7.62"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"317"	"317"	"Voveran SR "	"<p>&nbsp;</p> <h3>What is Diclofenac Sodium?</h3> <p>Diclofenac Sodium is a NSAID or non steroidal anti inflammatory drug which lowers pain and inflammation causing substances in the body. It is prescribed or used mainly for the treatment of rheumatoid arthritis, osteoarthritis, or ankylosing spondylitis.<br />Diclofenac Sodium is available under various trade names throughout the world, some of which are Voltaren, Zobid D (made by Bal Pharma), and Voveran (made by Novartis).<br />Diclofenac Sodium may also be used for conditions not described here.<br /><br /></p> <h3>Important Information about Diclofenac Sodium</h3> <p>Diclofenac Sodium (Voltaren, Zobid D, Voveran) usage may lead to life threatening heart or circulatory problems such as heart attack or stroke, especially if taken for a prolonged period. This medication is not recommended just before or after a heart bypass surgery"	"http://www.directmall.co.uk/voveran-sr-2375.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_317_2.jpg"	"8.41"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"380"	"380"	"Nexpro "	"<p style=text-align: center;><span style=font-size: medium;><strong>Nexpro 20mg</strong> </span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Esomeprazole Magnesium?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Esomeprazole Magnesium is a drug which causes lower acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. This medication will however not give immediate relief from heartburn. Esomeprazole Magnesium is sold under various trade names, some of which are Nexium and Nexpro (manufactured by Torrent Pharma).</span><br /><span style=font-size: medium;>Esomeprazole Magnesium is prescribed for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-Ellison syndrome. T"	"http://www.directmall.co.uk/nexpro.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_380_2.jpg"	"9.39"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"381"	"381"	"Nexpro "	"<div class=std> <p style=text-align: center;><span style=font-size: medium;><strong>Nexpro 40mg</strong> </span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Esomeprazole Magnesium?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Esomeprazole Magnesium is a drug which causes lower acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. This medication will however not give immediate relief from heartburn. Esomeprazole Magnesium is sold under various trade names, some of which are Nexium and Nexpro (manufactured by Torrent Pharma).</span><br /><span style=font-size: medium;>Esomeprazole Magnesium is prescribed for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-"	"http://www.directmall.co.uk/nexpro-2383.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_381_2.jpg"	"12.29"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"580"	"580"	"Lan"	"<h3 style=text-align: center;><span style=font-size: medium;>Lanzap 15mg</span></h3> <h3 style=text-align: justify;><span style=font-size: medium;>What is Lansoprazole?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Lansoprazole is a drug which causes lower acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. Lansoprazole is sold under various trade names, some of which are Prevacid, Lanzap (made by Dr. Reddy&rsquo;s Laboratories) and Lanzol (made by Cipla).</span><br /><span style=font-size: medium;>Lansoprazole is primarily used in the treatment and prevention of peptic (stomach) and intestinal ulcers. It is also prescribed for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-Ellison syn"	"http://www.directmall.co.uk/lanzap.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"10.32"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"581"	"581"	"Lan"	"<div class=std> <h3 style=text-align: center;><span style=font-size: medium;>Lanzap 30mg</span></h3> <h3 style=text-align: justify;><span style=font-size: medium;>What is Lansoprazole?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Lansoprazole is a drug which causes lower acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. Lansoprazole is sold under various trade names, some of which are Prevacid, Lanzap (made by Dr. Reddy&rsquo;s Laboratories) and Lanzol (made by Cipla).</span><br /><span style=font-size: medium;>Lansoprazole is primarily used in the treatment and prevention of peptic (stomach) and intestinal ulcers. It is also prescribed for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zo"	"http://www.directmall.co.uk/lanzol.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"12.75"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"763"	"763"	"Omez "	"<h3 style=text-align: center;><span style=font-size: medium;>Omez 10 mg</span></h3> <h3 style=text-align: justify;><span style=font-size: medium;>What is Omeprazole?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Omeprazole is an acid reducer drug which lowers the natural acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. Omeprazole is sold under various trade names, some of which are Prilosec, Omez (made by Dr. Reddy&rsquo;s Laboratories) and Protoloc (made by USV)</span><br /><span style=font-size: medium;>Omeprazole is advised for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-Ellison syndrome. This medication is also prescribed for the treatment of erosive esophagitis, a condition "	"http://www.directmall.co.uk/omez.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_763_1.jpg"	"8.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"764"	"764"	"Omesec"	"<div class=std> <h3 style=text-align: center;><span style=font-size: medium;>Omesec 20 mg</span></h3> <h3 style=text-align: justify;><span style=font-size: medium;>What is Omeprazole?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Omeprazole is an acid reducer drug which lowers the natural acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. Omeprazole is sold under various trade names, some of which are Prilosec, Omez (made by Dr. Reddy&rsquo;s Laboratories) and Protoloc (made by USV)</span><br /><span style=font-size: medium;>Omeprazole is advised for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-Ellison syndrome. This medication is also prescribed for the treatment of erosive esop"	"http://www.directmall.co.uk/omez-3231.html"	"http://www.alldaychemist.com/media/catalog/product/1/0/1000x750_14_9.jpg"	"12.25"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"765"	"765"	"Omez "	"<div class=std> <h3 style=text-align: center;><span style=font-size: medium;>Omez 40 mg</span></h3> <h3 style=text-align: justify;><span style=font-size: medium;>What is Omeprazole?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Omeprazole is an acid reducer drug which lowers the natural acid production in the stomach. It belongs to a family of drugs called proton pump inhibitors. Omeprazole is sold under various trade names, some of which are Prilosec, Omez (made by Dr. Reddy&rsquo;s Laboratories) and Protoloc (made by USV)</span><br /><span style=font-size: medium;>Omeprazole is advised for people with gastro-esophageal reflux disease (GERD) and other similar conditions characterized by excessive amount of acid production in the stomach such as Zollinger-Ellison syndrome. This medication is also prescribed for the treatment of erosive esopha"	"http://www.directmall.co.uk/omez-3235.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_765_2.jpg"	"15.87"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
